NOM_CCOSTO,CCOSTO,NOM OFICIO,ZONA,LATITUD,LONGITUD,#ACTIVOS,MES,AÑO,RETIROS,TASA_ROTACION_ACT_MES_ANT,TASA_ROTACION_MENSUAL,AUS_MEDICO,AUS_LEGAL,AUS_ADMINISTRATIVO,AUS_TOTAL,#DIAS_ADMINISTRATIVO,DIAS_AUSENCIA,#DIAS_LEGAL,#DIAS_MEDICO,#HORAS_AUSENTISMO,#HORAS,#ACCIDENTES,TASA_DE_ACCIDENTALIDAD
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,AUXILIAR COMERCIAL 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,01. ENERO,2025,1,"0,00 %","200,00 %",0,0,0,0,0,0,0,0,0,"198,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"612,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"150,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,02. FEBRERO,2026,1,"50,00 %","66,67 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"156,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"60,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"150,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"235,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"330,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"330,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 36 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"199,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"176,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"207,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"214,67",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"199,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"207,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"183,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"66,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) 48 H,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"381,33",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",1,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"322,67",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"212,67",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %"
111 TIENDA KOAJ TUNAL,42054,CAJERO(A) TC,ZONA SUR ORIENTE,"4,5786271","-74,1311727",2,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",1,0,0,1,0,2,0,2.000090915041593,14.66666668,"403,33",0,"0,00 %"
