AÑO;MES;CENTRO COSTO;AREA;NOMBRE DEL CARGO;PLAZAS AUTORIZADAS INDEFINIDAS
"2025";"08. AGOSTO";"42162";"068  TIENDA KOAJ HAYUELOS";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42235";"094 TIENDA KOAJ GRAN PLAZA BOSA";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42253";"538 TIENDA KOAJ LO NUESTRO";"PARTNER COMERCIAL";1
"2025";"08. AGOSTO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42167";"073 TIENDA URBANA MICENTRO - EL PORVEN";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42261";"545 TIENDA KOAJ TITAN III";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42219";"087 TIENDA KOAJ SANTAFE 2";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42068";"139 TIENDA KOAJ CRA 62 A";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2025";"10. OCTUBRE";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42219";"087 TIENDA KOAJ SANTAFE 2";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42068";"139 TIENDA KOAJ CRA 62 A";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2025";"11. NOVIEMBRE";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42219";"087 TIENDA KOAJ SANTAFE 2";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42068";"139 TIENDA KOAJ CRA 62 A";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2025";"12. DICIEMBRE";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42241";"097 TIENDA KOAJ GRAN PLAZA ENSUEÑO";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42260";"544 TIENDA KOAJ CENTRO MAYOR II";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42198";"083 TIENDA KOAJ CENTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42219";"087 TIENDA KOAJ SANTAFE 2";"PARTNER COMERCIAL";1
"2026";"01. ENERO";"42068";"139 TIENDA KOAJ CRA 62 A";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42261";"545 TIENDA KOAJ TITAN III";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42253";"538 TIENDA KOAJ NUESTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42229";"093 TIENDA KOAJ SALITRE N";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42220";"187 TIENDA KOAJ LAS FERIAS";"PARTNER COMERCIAL";1
"2026";"02. FEBRERO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42212";"179 TIENDA KOAJ BOSA CENTRO";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42261";"545 TIENDA KOAJ TITAN III";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42253";"538 TIENDA KOAJ NUESTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42229";"093 TIENDA KOAJ SALITRE N";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42220";"187 TIENDA KOAJ LAS FERIAS";"PARTNER COMERCIAL";1
"2026";"03. MARZO";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42095";"041 TIENDA KOAJ CRA 62 N";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42096";"042 TIENDA KOAJ CENTRO MAYOR";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42118";"012 TIENDA KOAJ SUBA IMPERIAL";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42128";"134 TIENDA KOAJ PORTAL 80";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42131";"054 TIENDA KOAJ CALIMA BOGOTA";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42147";"159 TIENDA KOAJ RESTREPO";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42163";"167 TIENDA KOAJ GRAN ESTACION";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42168";"081 TIENDA KOAJ K-60";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42170";"070 TIENDA KOAJ TINTAL";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42184";"076 TIENDA KOAJ SANTAFE 1";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42185";"177 TIENDA KOAJ FONTIBON";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42186";"180 TIENDA KOAJ MERCURIO";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42194";"079 TIENDA KOAJ PLAZA DE LAS AMERICAS 1";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42202";"184 TIENDA KOAJ TOBERIN";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42212";"179 TIENDA KOAJ BOSA CENTRO";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42226";"191 TIENDA KOAJ PLAZA CENTRAL";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42234";"193 TIENDA KOAJ LA FELICIDAD";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42224";"090 TIENDA KOAJ KENNEDY 2";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42250";"532 TIENDA KOAJ PASEO VILLA DEL RIO";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42259";"542 TIENDA KOAJ BOSA LA LIBERTAD";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42261";"545 TIENDA KOAJ TITAN III";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42138";"056 TIENDA KOAJ DIVER PLAZA";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42253";"538 TIENDA KOAJ NUESTRO BOGOTA";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42229";"093 TIENDA KOAJ SALITRE N";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42220";"187 TIENDA KOAJ LAS FERIAS";"PARTNER COMERCIAL";1
"2026";"04. ABRIL";"42126";"036 TIENDA KOAJ UNICENTRO BOGOTA";"PARTNER COMERCIAL";1
"2025";"09. SEPTIEMBRE";"42122";"009 TIENDA KOAJ GALERIAS";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"STAFF COMERCIAL TC";1
"2025";"09. SEPTIEMBRE";"42135";"037 TIENDA KOAJ CALLE 18 MONTEVIDEO";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42219";"087 TIENDA KOAJ SANTAFE 2";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42054";"111 TIENDA KOAJ TUNAL";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42062";"138 TIENDA KOAJ PALATINO";"STAFF COMERCIAL TC";1
"2025";"09. SEPTIEMBRE";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42183";"176 TIENDA KOAJ BULEVAR";"STAFF COMERCIAL TC";1
"2025";"09. SEPTIEMBRE";"42183";"176 TIENDA KOAJ BULEVAR";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42238";"195 TIENDA KOAJ METROPOLIS";"STAFF COMERCIAL TC";1
"2025";"09. SEPTIEMBRE";"42238";"195 TIENDA KOAJ METROPOLIS";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42245";"199 TIENDA KOAJ EL EDEN";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42248";"530 TIENDA KOAJ SUBA RINCON";"CAJERO(A) TC";1
"2025";"09. SEPTIEMBRE";"42249";"531 TIENDA KOAJ TUNAL II";"STAFF COMERCIAL TC";1
"2025";"09. SEPTIEMBRE";"42252";"537 TIENDA KOAJ RESTREPO 2";"CAJERO(A) TC";1
"2026";"01. ENERO";"42036";"104 TIENDA KOAJ CALLE 18  CENTRO";"CAJERO(A) TC";1
"2026";"01. ENERO";"42054";"111 TIENDA KOAJ TUNAL";"CAJERO(A) TC";1
"2026";"01. ENERO";"42122";"009 TIENDA KOAJ GALERIAS";"CAJERO(A) TC";1
"2026";"01. ENERO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"CAJERO(A) TC";1
"2026";"01. ENERO";"42183";"176 TIENDA KOAJ BULEVAR";"CAJERO(A) TC";1
"2026";"01. ENERO";"42219";"087 TIENDA KOAJ SANTAFE 2";"CAJERO(A) TC";1
"2026";"01. ENERO";"42238";"195 TIENDA KOAJ METROPOLIS";"CAJERO(A) TC";1
"2026";"01. ENERO";"42248";"530 TIENDA KOAJ SUBA RINCON";"CAJERO(A) TC";1
"2026";"01. ENERO";"42252";"537 TIENDA KOAJ RESTREPO 2";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42127";"112 TIENDA KOAJ SAUCES";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42219";"087 TIENDA KOAJ SANTAFE 2";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42220";"187 TIENDA KOAJ LAS FERIAS";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42238";"195 TIENDA KOAJ METROPOLIS";"CAJERO(A) TC";1
"2026";"02. FEBRERO";"42248";"530 TIENDA KOAJ SUBA RINCON";"CAJERO(A) TC";1
"2026";"03. MARZO";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"CAJERO(A) TC";1
"2026";"03. MARZO";"42127";"112 TIENDA KOAJ SAUCES";"CAJERO(A) TC";1
"2026";"03. MARZO";"42138";"056 TIENDA KOAJ DIVER PLAZA";"CAJERO(A) TC";1
"2026";"03. MARZO";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"CAJERO(A) TC";1
"2026";"03. MARZO";"42219";"087 TIENDA KOAJ SANTAFE 2";"CAJERO(A) TC";1
"2026";"03. MARZO";"42220";"187 TIENDA KOAJ LAS FERIAS";"CAJERO(A) TC";1
"2026";"03. MARZO";"42238";"195 TIENDA KOAJ METROPOLIS";"CAJERO(A) TC";1
"2026";"03. MARZO";"42248";"530 TIENDA KOAJ SUBA RINCON";"CAJERO(A) TC";1
"2026";"04. ABRIL";"41029";"031 TIENDA KOAJ CAFAM FLORESTA";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42127";"112 TIENDA KOAJ SAUCES";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42138";"056 TIENDA KOAJ DIVER PLAZA";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42169";"170 TIENDA KOAJ UNIC. OCCIDENTE";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42219";"087 TIENDA KOAJ SANTAFE 2";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42220";"187 TIENDA KOAJ LAS FERIAS";"CAJERO(A) TC";1
"2026";"04. ABRIL";"42238";"195 TIENDA KOAJ METROPOLIS";"CAJERO(A) TC";1
