almacen,nom_oficio,ccosto,gestor,tipo_tienda,zona,logitud,latitud,mes,año,Total_activos,Fecha
081 TIENDA KOAJ K-60,STAFF COMERCIAL TC,42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,ENERO,2026,22,1/2026
081 TIENDA KOAJ K-60,STAFF COMERCIAL TC,42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,NOVIEMBRE,2025,41,11/2025
081 TIENDA KOAJ K-60,STAFF COMERCIAL TC,42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,OCTUBRE,2025,17,10/2025
081 TIENDA KOAJ K-60,STAFF COMERCIAL TC,42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,SEPTIEMBRE,2025,10,9/2025
081 TIENDA KOAJ K-60,VENDEDOR(A),42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,DICIEMBRE,2025,3,12/2025
081 TIENDA KOAJ K-60,VENDEDOR(A),42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,ENERO,2026,1,1/2026
081 TIENDA KOAJ K-60,VENDEDOR(A),42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,NOVIEMBRE,2025,4,11/2025
081 TIENDA KOAJ K-60,VENDEDOR(A),42168.0,CESAR GONZALEZ,Pareto,ZONA AMERICAS,-7.41143864786551,4.62975867813013,OCTUBRE,2025,7,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,1,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,1,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,1,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,1,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,1,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,1,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,1,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,1,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,1,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,1,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,ADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,1,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,2,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,2,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,1,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2025,2,1/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,1,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,1,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,2,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,2,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,2,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,2,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,1,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,1,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,2,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,1,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,1,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,1,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,1,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,1,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,1,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,1,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,6,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,3,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,5,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,2,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,CAJERO(A) TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,1,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,1,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,1,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,1,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2025,1,1/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,1,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,1,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,1,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,1,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,1,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,1,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,1,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,1,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,COADMINISTRADOR(A) DE TIENDA,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,1,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,1,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2025,1,1/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,1,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,1,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,1,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,PARTNER COMERCIAL,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,1,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,7,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,8,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,5,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2025,9,1/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,5,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,8,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,8,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,8,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,7,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,7,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,5,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,5,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 36 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,8,9/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ABRIL,2025,5,4/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,AGOSTO,2025,4,8/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2025,4,1/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,FEBRERO,2025,5,2/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JULIO,2025,5,7/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,JUNIO,2025,5,6/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MARZO,2025,5,3/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL 48 H,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,MAYO,2025,6,5/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,DICIEMBRE,2025,15,12/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,ENERO,2026,8,1/2026
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,NOVIEMBRE,2025,14,11/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,OCTUBRE,2025,7,10/2025
083 TIENDA KOAJ CENTRO BOGOTA,STAFF COMERCIAL TC,42198.0,ANDRES SEGURA,Pareto,ZONA CENTRO,-74.0719192729499,4.60412726947095,SEPTIEMBRE,2025,4,9/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ABRIL,2025,1,4/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,AGOSTO,2025,1,8/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,DICIEMBRE,2025,1,12/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2025,1,1/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2026,1,1/2026
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,FEBRERO,2025,1,2/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JULIO,2025,1,7/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JUNIO,2025,1,6/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MARZO,2025,1,3/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MAYO,2025,1,5/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,NOVIEMBRE,2025,1,11/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,OCTUBRE,2025,1,10/2025
086 TIENDA KOAJ KENNEDY 1,ADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,SEPTIEMBRE,2025,1,9/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ABRIL,2025,1,4/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,AGOSTO,2025,1,8/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,DICIEMBRE,2025,1,12/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2026,1,1/2026
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,FEBRERO,2025,1,2/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JULIO,2025,1,7/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JUNIO,2025,1,6/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MARZO,2025,1,3/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MAYO,2025,1,5/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,NOVIEMBRE,2025,1,11/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,OCTUBRE,2025,1,10/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 36 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,SEPTIEMBRE,2025,1,9/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ABRIL,2025,1,4/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,AGOSTO,2025,1,8/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2025,2,1/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,FEBRERO,2025,1,2/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JULIO,2025,1,7/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,JUNIO,2025,1,6/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MARZO,2025,1,3/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) 48 H,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,MAYO,2025,1,5/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) TC,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,DICIEMBRE,2025,5,12/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) TC,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2026,2,1/2026
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) TC,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,NOVIEMBRE,2025,5,11/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) TC,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,OCTUBRE,2025,3,10/2025
086 TIENDA KOAJ KENNEDY 1,CAJERO(A) TC,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,SEPTIEMBRE,2025,2,9/2025
086 TIENDA KOAJ KENNEDY 1,COADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ABRIL,2025,1,4/2025
086 TIENDA KOAJ KENNEDY 1,COADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,AGOSTO,2025,1,8/2025
086 TIENDA KOAJ KENNEDY 1,COADMINISTRADOR(A) DE TIENDA,42216.0,JORGE TRUJILLO PROMO,Estándar,TIENDA PROMOCIONAL,-74.1529544017847,4.62002855258963,ENERO,2025,1,1/2025
